trID;oldVer;newVer;Table;EventType;attrName;attrType;iskey;pkey;fkey
53;0968110509.sql;0968140918.sql;static_golden_path;Insertion:UpdateTable;fpcctg_start;INT(10);false;0;-
53;0968110509.sql;0968140918.sql;static_golden_path;Deletion:UpdateTable;chr_id;VARCHAR(5);false;0;-
53;0968110509.sql;0968140918.sql;static_golden_path;Deletion:UpdateTable;ctg_id;VARCHAR(20);false;0;-
53;0968110509.sql;0968140918.sql;static_golden_path;Deletion:UpdateTable;global_end;INT(10);false;0;-
53;0968110509.sql;0968140918.sql;static_golden_path;Deletion:UpdateTable;global_start;INT(10);false;0;-
54;0968140918.sql;0968419733.sql;feature;Insertion:UpdateTable;end_phase;TINYINT(1);false;0;-
54;0968140918.sql;0968419733.sql;feature;Insertion:UpdateTable;phase;TINYINT(1);false;0;-
54;0968140918.sql;0968419733.sql;supporting_feature;Insertion:UpdateTable;end_phase;TINYINT(1);false;0;-
54;0968140918.sql;0968419733.sql;supporting_feature;Insertion:UpdateTable;evalue;DOUBLE(16,4);false;0;-
54;0968140918.sql;0968419733.sql;supporting_feature;Insertion:UpdateTable;perc_id;INT(10);false;0;-
54;0968140918.sql;0968419733.sql;supporting_feature;Insertion:UpdateTable;phase;TINYINT(1);false;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_feature;Insertion:NewTable;rawcontigid;INT(10);false;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_feature;Insertion:NewTable;seq_end;INT(10);false;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_feature;Insertion:NewTable;seq_start;INT(10);false;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_feature;Insertion:NewTable;strand;INT(2);false;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_feature;Insertion:NewTable;symcfid;INT(10);true;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_feature;Insertion:NewTable;symchid;INT(10);false;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_pair_hit;Insertion:NewTable;perc_del;INT(10);false;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_pair_hit;Insertion:NewTable;perc_ins;INT(10);false;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_pair_hit;Insertion:NewTable;perc_subs;INT(10);false;0;-
55;0968419733.sql;0970476987.sql;symmetric_contig_pair_hit;Insertion:NewTable;symchid;INT(10);true;0;-
56;0970476987.sql;0972813697.sql;symmetric_contig_pair_hit;Insertion:UpdateTable;score;INT(10);false;0;-
57;0972813697.sql;0973790556.sql;protein_feature;Insertion:NewTable;analysis;INT(10);false;0;-
57;0972813697.sql;0973790556.sql;protein_feature;Insertion:NewTable;hend;INT(10);false;0;-
57;0972813697.sql;0973790556.sql;protein_feature;Insertion:NewTable;hid;VARCHAR(40);false;0;-
57;0972813697.sql;0973790556.sql;protein_feature;Insertion:NewTable;hstart;INT(10);false;0;-
57;0972813697.sql;0973790556.sql;protein_feature;Insertion:NewTable;id;INT(10);true;0;-
57;0972813697.sql;0973790556.sql;protein_feature;Insertion:NewTable;score;DOUBLE(16,4);false;0;-
57;0972813697.sql;0973790556.sql;protein_feature;Insertion:NewTable;seq_end;INT(10);false;0;-
57;0972813697.sql;0973790556.sql;protein_feature;Insertion:NewTable;seq_start;INT(10);false;0;-
57;0972813697.sql;0973790556.sql;protein_feature;Insertion:NewTable;translation;VARCHAR(40);false;0;-
58;0973790556.sql;0974478124.sql;interpro;Insertion:NewTable;id;VARCHAR(40);false;0;-
58;0973790556.sql;0974478124.sql;interpro;Insertion:NewTable;interpro_ac;VARCHAR(40);false;0;-
58;0973790556.sql;0974478124.sql;protein_feature;Insertion:UpdateTable;evalue;DOUBLE(16,4);false;0;-
58;0973790556.sql;0974478124.sql;protein_feature;Insertion:UpdateTable;perc_id;INT(10);false;0;-
59;0974478124.sql;0975065585.sql;static_golden_path;Update:TypeChange;chr_name;VARCHAR(20);false;0;-
60;0975065585.sql;0978538041.sql;-;-;-;-;-;-;-
61;0978538041.sql;0979829802.sql;interpro_description;Insertion:NewTable;description;VARCHAR(255);false;0;-
61;0978538041.sql;0979829802.sql;interpro_description;Insertion:NewTable;interpro_ac;VARCHAR(40);true;0;-
62;0979829802.sql;0980414455.sql;contigext;Insertion:NewTable;contig_id;INT(10);false;0;-
62;0979829802.sql;0980414455.sql;contigext;Insertion:NewTable;tag;VARCHAR(40);false;0;-
62;0979829802.sql;0980414455.sql;contigext;Insertion:NewTable;value;VARCHAR(40);false;0;-
63;0980414455.sql;0980414884.sql;symmetric_contig_feature;Insertion:UpdateTable;clone;VARCHAR(40);false;0;-
63;0980414455.sql;0980414884.sql;symmetric_contig_feature;Insertion:UpdateTable;rawversion;INT(10);false;0;-
63;0980414455.sql;0980414884.sql;symmetric_contig_feature;Update:TypeChange;rawcontigid;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;analysisId;INT(10);true;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;created;DATETIME;false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;db;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;db_file;VARCHAR(80);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;db_version;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;gff_feature;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;gff_source;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;logic_name;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;module;VARCHAR(80);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;module_version;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;parameters;VARCHAR(80);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;program;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;program_file;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;analysisprocess;Insertion:NewTable;program_version;VARCHAR(40);false;0;-
64;0980414884.sql;0980547379.sql;gene;Insertion:UpdateTable;analysisId;INT;false;0;-
65;0980547379.sql;0981307011.sql;karyotype;Insertion:NewTable;band;VARCHAR(40);true;0;-
65;0980547379.sql;0981307011.sql;karyotype;Insertion:NewTable;chr_end;INT(10);false;0;-
65;0980547379.sql;0981307011.sql;karyotype;Insertion:NewTable;chr_name;VARCHAR(40);true;0;-
65;0980547379.sql;0981307011.sql;karyotype;Insertion:NewTable;chr_start;INT(10);false;0;-
65;0980547379.sql;0981307011.sql;karyotype;Insertion:NewTable;stain;VARCHAR(40);false;0;-
66;0981307011.sql;0982060366.sql;chromosome;Insertion:UpdateTable;known_genes;INT(11);false;0;-
66;0981307011.sql;0982060366.sql;chromosome;Insertion:UpdateTable;length;INT(11);false;0;-
66;0981307011.sql;0982060366.sql;chromosome;Insertion:UpdateTable;snps;INT(11);false;0;-
66;0981307011.sql;0982060366.sql;chromosome;Insertion:UpdateTable;unknown_genes;INT(11);false;0;-
67;0982060366.sql;0982091246.sql;gene_description;Insertion:NewTable;description;VARCHAR(255);false;0;-
67;0982060366.sql;0982091246.sql;gene_description;Insertion:NewTable;gene_id;VARCHAR(40);true;0;-
67;0982060366.sql;0982091246.sql;karyotype;Deletion:DeleteTable;band;VARCHAR(40);true;0;-
67;0982060366.sql;0982091246.sql;karyotype;Deletion:DeleteTable;chr_end;INT(10);false;0;-
67;0982060366.sql;0982091246.sql;karyotype;Deletion:DeleteTable;chr_name;VARCHAR(40);true;0;-
67;0982060366.sql;0982091246.sql;karyotype;Deletion:DeleteTable;chr_start;INT(10);false;0;-
67;0982060366.sql;0982091246.sql;karyotype;Deletion:DeleteTable;stain;VARCHAR(40);false;0;-
68;0982091246.sql;0982141804.sql;karyotype;Insertion:NewTable;band;VARCHAR(40);true;0;-
68;0982091246.sql;0982141804.sql;karyotype;Insertion:NewTable;chr_end;INT(10);false;0;-
68;0982091246.sql;0982141804.sql;karyotype;Insertion:NewTable;chr_name;VARCHAR(40);true;0;-
68;0982091246.sql;0982141804.sql;karyotype;Insertion:NewTable;chr_start;INT(10);false;0;-
68;0982091246.sql;0982141804.sql;karyotype;Insertion:NewTable;stain;VARCHAR(40);false;0;-
69;0982141804.sql;0983911028.sql;genomic_align_block;Insertion:NewTable;align_end;INTEGER(10);true;0;-
69;0982141804.sql;0983911028.sql;genomic_align_block;Insertion:NewTable;align_id;INTEGER(10);true;0;-
69;0982141804.sql;0983911028.sql;genomic_align_block;Insertion:NewTable;align_row;INTEGER(10);false;0;-
69;0982141804.sql;0983911028.sql;genomic_align_block;Insertion:NewTable;align_start;INTEGER(10);true;0;-
69;0982141804.sql;0983911028.sql;genomic_align_block;Insertion:NewTable;raw_end;INTEGER(10);false;0;-
69;0982141804.sql;0983911028.sql;genomic_align_block;Insertion:NewTable;raw_id;VARCHAR(40);true;0;-
69;0982141804.sql;0983911028.sql;genomic_align_block;Insertion:NewTable;raw_start;INTEGER(10);false;0;-
69;0982141804.sql;0983911028.sql;genomic_align_block;Insertion:NewTable;raw_strand;INTEGER(10);false;0;-
70;0983911028.sql;0984064962.sql;-;-;-;-;-;-;-
71;0984064962.sql;0986134539.sql;gene_denormalised_location;Insertion:NewTable;chr_end;INTEGER(10);false;0;-
71;0984064962.sql;0986134539.sql;gene_denormalised_location;Insertion:NewTable;chr_name;VARCHAR(40);false;0;-
71;0984064962.sql;0986134539.sql;gene_denormalised_location;Insertion:NewTable;chr_start;INTEGER(10);false;0;-
71;0984064962.sql;0986134539.sql;gene_denormalised_location;Insertion:NewTable;gene_id;VARCHAR(40);true;0;-
72;0986134539.sql;0986134618.sql;gene_denormalised_location;Deletion:DeleteTable;chr_end;INTEGER(10);false;0;-
72;0986134539.sql;0986134618.sql;gene_denormalised_location;Deletion:DeleteTable;chr_name;VARCHAR(40);false;0;-
72;0986134539.sql;0986134618.sql;gene_denormalised_location;Deletion:DeleteTable;chr_start;INTEGER(10);false;0;-
72;0986134539.sql;0986134618.sql;gene_denormalised_location;Deletion:DeleteTable;gene_id;VARCHAR(40);true;0;-
73;0986134618.sql;0986393762.sql;Xref;Insertion:NewTable;dbprimary_id;VARCHAR(40);false;0;-
73;0986134618.sql;0986393762.sql;Xref;Insertion:NewTable;description;VARCHAR(255);false;0;-
73;0986134618.sql;0986393762.sql;Xref;Insertion:NewTable;externalDBId;INT;false;0;-
73;0986134618.sql;0986393762.sql;Xref;Insertion:NewTable;version;VARCHAR(10);false;0;-
73;0986134618.sql;0986393762.sql;Xref;Insertion:NewTable;xrefId;INT;true;0;-
73;0986134618.sql;0986393762.sql;externalDB;Insertion:NewTable;db_name;VARCHAR(40);false;0;-
73;0986134618.sql;0986393762.sql;externalDB;Insertion:NewTable;externalDBId;INT;true;0;-
73;0986134618.sql;0986393762.sql;externalDB;Insertion:NewTable;release;VARCHAR(40);false;0;-
73;0986134618.sql;0986393762.sql;externalDB;Insertion:NewTable;url_pattern;VARCHAR(255);false;0;-
73;0986134618.sql;0986393762.sql;externalSynonym;Insertion:NewTable;synonym;VARCHAR(40);true;0;-
73;0986134618.sql;0986393762.sql;externalSynonym;Insertion:NewTable;xrefId;INT;true;0;-
73;0986134618.sql;0986393762.sql;objectXref;Insertion:NewTable;ensembl_id;VARCHAR(40);true;0;-
73;0986134618.sql;0986393762.sql;objectXref;Insertion:NewTable;ensembl_object_type;ENUM('RAWCONTIG','TRANSCRIPT','GENE','TRANSLATION');true;0;-
73;0986134618.sql;0986393762.sql;objectXref;Insertion:NewTable;xrefId;INT;true;0;-
74;0986393762.sql;0987000586.sql;Xref;Insertion:UpdateTable;display_id;VARCHAR(40);false;0;-
75;0987000586.sql;0987779676.sql;interpro_description;Insertion:UpdateTable;short_description;VARCHAR(255);false;0;-
76;0987779676.sql;0988031702.sql;contig_landmarkMarker;Insertion:NewTable;contig;INT(10);false;0;-
76;0987779676.sql;0988031702.sql;contig_landmarkMarker;Insertion:NewTable;marker;VARCHAR(40);false;0;-
76;0987779676.sql;0988031702.sql;contig_landmarkMarker;Insertion:NewTable;name;VARCHAR(40);false;0;-
77;0988031702.sql;0988034840.sql;map_density;Insertion:NewTable;chr_end;INT(10);true;0;-
77;0988031702.sql;0988034840.sql;map_density;Insertion:NewTable;chr_start;INT(10);true;0;-
77;0988031702.sql;0988034840.sql;map_density;Insertion:NewTable;chromosome_id;INT(10);true;0;-
77;0988031702.sql;0988034840.sql;map_density;Insertion:NewTable;type;VARCHAR(20);true;0;-
77;0988031702.sql;0988034840.sql;map_density;Insertion:NewTable;value;INT(10);false;0;-
78;0988034840.sql;0988107133.sql;-;-;-;-;-;-;-
79;0988107133.sql;0988108526.sql;interpro;Update:KeyChange;interpro_ac;VARCHAR(40);true;0;-
80;0988108526.sql;0988113459.sql;-;-;-;-;-;-;-
81;0988113459.sql;0988194645.sql;-;-;-;-;-;-;-
82;0988194645.sql;0988291057.sql;-;-;-;-;-;-;-
83;0988291057.sql;0988647672.sql;contig_landmarkMarker;Insertion:UpdateTable;chr_name;VARCHAR(40);false;0;-
83;0988291057.sql;0988647672.sql;contig_landmarkMarker;Insertion:UpdateTable;end;INT(10);false;0;-
83;0988291057.sql;0988647672.sql;contig_landmarkMarker;Insertion:UpdateTable;start;INT(10);false;0;-
83;0988291057.sql;0988647672.sql;contig_landmarkMarker;Insertion:UpdateTable;strand;INT(1);false;0;-
84;0988647672.sql;0990795743.sql;contig_landmarkMarker;Deletion:DeleteTable;chr_name;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;contig_landmarkMarker;Deletion:DeleteTable;contig;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;contig_landmarkMarker;Deletion:DeleteTable;end;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;contig_landmarkMarker;Deletion:DeleteTable;marker;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;contig_landmarkMarker;Deletion:DeleteTable;name;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;contig_landmarkMarker;Deletion:DeleteTable;start;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;contig_landmarkMarker;Deletion:DeleteTable;strand;INT(1);false;0;-
84;0988647672.sql;0990795743.sql;contig_orientation;Deletion:DeleteTable;dna_id;INT(10);true;0;-
84;0988647672.sql;0990795743.sql;contig_orientation;Deletion:DeleteTable;orientation;INT(2);false;0;-
84;0988647672.sql;0990795743.sql;contig_orientation;Deletion:DeleteTable;orientation_source;VARCHAR(40);true;0;-
84;0988647672.sql;0990795743.sql;contigext;Deletion:DeleteTable;contig_id;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;contigext;Deletion:DeleteTable;tag;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;contigext;Deletion:DeleteTable;value;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;contigoverlap;Deletion:DeleteTable;contig_a_position;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;contigoverlap;Deletion:DeleteTable;contig_b_position;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;contigoverlap;Deletion:DeleteTable;dna_a_id;INT(10);true;0;-
84;0988647672.sql;0990795743.sql;contigoverlap;Deletion:DeleteTable;dna_b_id;INT(10);true;0;-
84;0988647672.sql;0990795743.sql;contigoverlap;Deletion:DeleteTable;overlap_size;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;contigoverlap;Deletion:DeleteTable;overlap_source;VARCHAR(40);true;0;-
84;0988647672.sql;0990795743.sql;contigoverlap;Deletion:DeleteTable;overlap_type;ENUM('RIGHT2LEFT','LEFT2RIGHT','LEFT2LEFT','RIGHT2RIGHT');false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;basepairs;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;clones;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;contigs;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;exons;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;features;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;fsets;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;genes;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;id;INT(10);true;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;modified_end;DATETIME;false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;modified_start;DATETIME;false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;repeats;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;status;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;supporting_features;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;time_finished;DATETIME;false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;time_started;DATETIME;false;0;-
84;0988647672.sql;0990795743.sql;db_update;Deletion:DeleteTable;transcripts;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;feature;Update:TypeChange;evalue;VARCHAR(20);false;0;-
84;0988647672.sql;0990795743.sql;feature;Update:TypeChange;perc_id;TINYINT(10);false;0;-
84;0988647672.sql;0990795743.sql;genedblink;Deletion:DeleteTable;external_db;VARCHAR(40);true;0;-
84;0988647672.sql;0990795743.sql;genedblink;Deletion:DeleteTable;external_id;VARCHAR(40);true;0;-
84;0988647672.sql;0990795743.sql;genedblink;Deletion:DeleteTable;gene_id;VARCHAR(40);true;0;-
84;0988647672.sql;0990795743.sql;ghost;Deletion:DeleteTable;deleted;DATETIME;false;0;-
84;0988647672.sql;0990795743.sql;ghost;Deletion:DeleteTable;id;VARCHAR(40);true;0;-
84;0988647672.sql;0990795743.sql;ghost;Deletion:DeleteTable;obj_type;ENUM('TRANSCRIPT','PROTEIN','EXON');true;0;-
84;0988647672.sql;0990795743.sql;ghost;Deletion:DeleteTable;stored;DATETIME;false;0;-
84;0988647672.sql;0990795743.sql;ghost;Deletion:DeleteTable;version;VARCHAR(5);true;0;-
84;0988647672.sql;0990795743.sql;map_density;Update:KeyChange;chr_end;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;meta;Deletion:DeleteTable;donor_database_locator;VARCHAR(100);false;0;-
84;0988647672.sql;0990795743.sql;meta;Deletion:DeleteTable;offset_time;TIME;false;0;-
84;0988647672.sql;0990795743.sql;meta;Deletion:DeleteTable;schema_version;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;repeat_feature;Update:TypeChange;strand;TINYINT(1);false;0;-
84;0988647672.sql;0990795743.sql;species;Deletion:DeleteTable;nickname;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;species;Deletion:DeleteTable;species_id;INT(10);true;0;-
84;0988647672.sql;0990795743.sql;species;Deletion:DeleteTable;taxonomy_id;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;static_golden_path;Update:TypeChange;raw_ori;TINYINT(2);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_feature;Deletion:DeleteTable;clone;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_feature;Deletion:DeleteTable;rawcontigid;VARCHAR(40);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_feature;Deletion:DeleteTable;rawversion;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_feature;Deletion:DeleteTable;seq_end;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_feature;Deletion:DeleteTable;seq_start;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_feature;Deletion:DeleteTable;strand;INT(2);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_feature;Deletion:DeleteTable;symcfid;INT(10);true;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_feature;Deletion:DeleteTable;symchid;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_pair_hit;Deletion:DeleteTable;perc_del;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_pair_hit;Deletion:DeleteTable;perc_ins;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_pair_hit;Deletion:DeleteTable;perc_subs;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_pair_hit;Deletion:DeleteTable;score;INT(10);false;0;-
84;0988647672.sql;0990795743.sql;symmetric_contig_pair_hit;Deletion:DeleteTable;symchid;INT(10);true;0;-
84;0988647672.sql;0990795743.sql;transcriptdblink;Deletion:DeleteTable;external_db;VARCHAR(40);true;0;-
84;0988647672.sql;0990795743.sql;transcriptdblink;Deletion:DeleteTable;external_id;VARCHAR(40);true;0;-
84;0988647672.sql;0990795743.sql;transcriptdblink;Deletion:DeleteTable;transcript_id;VARCHAR(40);true;0;-
85;0990795743.sql;0991822980.sql;analysisprocess;Update:TypeChange;program;VARCHAR(80);false;0;-
86;0991822980.sql;0991908696.sql;contig_landmarkMarker;Insertion:NewTable;chr_name;VARCHAR(40);false;0;-
86;0991822980.sql;0991908696.sql;contig_landmarkMarker;Insertion:NewTable;contig;INT(10);false;0;-
